GSVY1IH01.MID4.pool1-1	GG349S001.MID13.1320	GSVY1IH02.MID8.pool2-8	GSVY1IH02.MID10.pool2-1	GSVY1IH03.MID9.pool3-9	GSVY1IH03.MID8.pool3-8	GSVY1IH03.MID6.pool3-6	GSVY1IH04.MID12.pool4-12	GSVY1IH03.MID12.pool3-1	GG349S002.MID13.1321	GSVY1IH01.MID12.pool1-12	GG349S003.MID13.1322	GSVY1IH01.MID2.pool1-2	GG349S007.MID13.1327	GSVY1IH01.MID8.pool1-8	GSVY1IH02.MID2.pool2-2	GSVY1IH03.MID7.pool3-7	GSVY1IH03.MID12.pool3-12	GSVY1IH04.MID2.pool4-2	GSVY1IH01.MID7.pool1-7	GSVY1IH04.MID7.pool4-7	GSVY1IH03.MID3.pool3-3	GG349S004.MID13.1323	GSVY1IH04.MID6.pool4-6	GSVY1IH04.MID3.pool4-3	GSVY1IH01.MID6.pool1-6	GSVY1IH02.MID7.pool2-7	GSVY1IH04.MID8.pool4-8	GSVY1IH02.MID6.pool2-6	GSVY1IH01.MID4.pool1-4	GSVY1IH01.MID9.pool1-9	GSVY1IH02.MID4.pool2-4	GG349S005.MID13.1325	GSVY1IH03.MID4.pool3-4	GSVY1IH04.MID4.pool4-4	GSVY1IH04.MID9.pool4-9	GG349S006.MID13.1326	GSVY1IH01.MID5.pool1-5	GSVY1IH01.MID10.pool1-10	GG349S008.MID13.1328
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	25	0	0	1	0	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	1	0	0	1	4	0	1	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23	0	2	0	0	1	0	0	0	814
2	0	1	0	0	180	0	69	0	1	209	111	1	0	8	0	0	66	1	7	0	1	5	0	1	0	0	0	0	2	0	0	0	0	0	0	54	3	14	0
1	0	0	14	0	3	0	0	0	0	3	0	0	0	0	0	51	2	0	107	4	0	0	0	1	0	0	0	0	18	0	1	0	2	0	0	0	0	505	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	861
1	355	0	7	0	1	0	2	0	1	16	1	0	6	1	0	3	0	0	78	3	0	6	0	0	0	0	0	1	0	1	0	407	0	0	0	1	3	20	0
0	0	0	0	19	2	0	0	0	0	0	0	6	0	3	0	9	0	8	233	10	0	0	0	0	0	1	11	0	0	204	1	1	0	0	14	0	0	0	295
0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	3	0	4	0	0
0	0	0	3	3	5	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	5	0	0	0	15	0	0	0	0	8	0	0	0	31
0	0	0	0	0	0	25	0	15	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	3	6	0	0	2	0	0
0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	53	0	0	0	0	9	5	0
0	0	0	0	0	0	0	0	0	8	0	0	0	66	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
56	0	0	0	1	0	0	0	5	0	3	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0
0	0	0	0	2	0	0	11	0	0	2	0	0	0	0	2	0	3	0	10	0	0	0	0	0	0	0	3	0	0	3	0	3	0	7	0	0	0	0	21
0	0	1	0	0	3	0	0	34	2249	10	5	0	10	7	1	0	25	2	1	2	4	277	0	4	3	1	28	4	0	1	3	13	0	0	3	0	0	0	0
0	0	0	0	0	13	0	11	1	1	102	782	0	0	12	0	0	59	4	10	0	0	0	4	0	0	0	0	0	15	0	0	5	412	0	0	2866	18	1	3
0	1	330	83	226	21	5	0	0	23	1	682	0	103	30	0	2	0	0	98	10	0	0	12	0	4	101	130	1	0	19	0	456	0	0	65	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0
28	35	4	1	0	17	1	0	240	2	1	71	1	59	18	0	1	13	0	0	2	30	786	1	32	4	43	54	6	0	12	2	195	0	0	2	92	2	0	89
0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	10	0	0
0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	7	0	0	0	2	0	1	0	0	0	6	0	0	1	0	0	0	2
0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	3	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	1	0	4	0	0	0	0	2	0	14	0	1	0
0	0	0	0	0	1	5	0	0	0	0	0	0	17	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0
0	0	0	0	0	0	0	17	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	3	0	0	1	2	0	24	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	5	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	2	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0
1	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	1	0	0	4	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0
0	0	3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
0	5	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0	0	1	0	0	0	1	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0	0	0	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
0	0	0	0	1	1	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0
0	0	0	5	0	0	0	0	4	0	1	0	0	0	1	1	7	0	6	4	0	2	0	0	0	0	0	0	0	1	1	20	0	1	0	0	2	0	0	12
0	32	0	3	0	4	4	3	0	0	1	0	0	0	0	0	0	0	0	25	1	0	0	34	0	6	0	0	2	0	0	0	0	0	0	0	0	3	7	0
0	0	5	0	0	20	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	79	2	0	0	9	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	24	0	0
1	0	3	4	2	43	17	2	1	16	17	0	7	0	8	3	0	2	28	0	0	4	17	87	0	16	0	62	6	0	0	1	262	0	1	11	500	0	1	8
0	0	3	7	112	54	1	1	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	51	261	0	0	0	0	0	0	0	0	658	0	0
0	124	66	23	0	67	0	6	0	332	2	125	0	59	3	0	0	1	0	13	1	0	0	0	0	0	0	1	0	0	0	0	143	0	0	0	0	1	6	5
0	0	0	0	0	49	0	0	0	11	0	864	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0
2	9	0	0	0	14	6	2	0	642	13	40	12	0	0	5	1	3	42	6	1	0	0	0	0	1	1	12	37	0	0	8	20	0	0	0	0	7	0	0
0	5	1	0	1	0	40	0	0	1	0	13	0	0	0	0	0	0	0	0	1	0	0	178	0	42	1	0	15	0	0	0	153	0	0	0	13	0	1	476
0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	4	1	0	0	4	30	0	1	0	17	0	0	3	0	2	42	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1	0	11	3	0
0	0	3	0	0	7	0	0	0	0	1	0	19	1	7	0	2	0	0	1	0	0	3	0	0	0	1	27	0	2	31	0	2	0	0	0	0	0	0	34
0	2	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	3	0	71	0	0	19	0	1	0	0	1	0	12	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	3	0
0	0	9	0	0	14	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	1	0	0	0	3	2	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	1	0	1	0	0
2	0	19	0	0	0	0	0	0	0	0	5	0	9	0	0	5	0	0	4	11	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	16	0	0
0	0	0	0	0	46	0	13	0	0	4	2	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	3	0	5
0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	1	0	10	7	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
9	0	0	6	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	5	6	3	0	0	3	0	0	0	11	1	0	0	0	0	3	2	0	0	0	0	0	0	1	0	0	9	0	7	0	1	0	0	1	29	1	0	0
0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	95	0	0	0	0	0	0	0
0	0	1	0	1	0	0	0	0	0	0	0	63	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	5	0	2	0	1	0	0	0	0	0
0	0	0	0	0	21	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	10	0	0
0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	1	0	0	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	119	2	0	0
0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	1	1	0	0	0	0	0	0	14	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0
0	9	0	0	0	1	3	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	8	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	12	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	1	2	3	0	2	0	1	0	0	0
0	0	0	0	1	5	0	3	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2	1	1
0	0	1	0	0	0	0	0	0	0	0	15	2	7	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	1	1	0	0	0	0	1	3	0	0	0	0	0	1	0	0	4	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2
1	8	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	1	1	0	1	0	5	0	0	0	0	0	0	1
0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	18	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	13	4	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	2	0	0	2	0	2	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13
0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0
0	6	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0	0	1	0	0	0	1	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	9	0	73	0	0	21	0	7	0	0	1	0	19	26	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	6	0	0	101	0	1	4	1	0	10	1	0	1	1	0	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	10	5	0
0	0	0	0	0	0	0	0	41	32	0	0	0	0	0	0	1	0	0	78	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
0	5	0	0	0	0	3	0	33	0	0	1	0	15	0	1	0	0	4	0	0	0	113	0	0	0	0	0	0	0	2	0	1	0	0	1	0	4	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	31	22	1	0	0	0	0	0	2	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0	0	0	93	0	0	0	0
0	0	0	0	1	96	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	23	0	0	0	0	41	0	0	0	0	3	0	0	0	0
0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	164	0	0	0	1	0	0	1
0	0	0	0	0	0	0	2	0	51	3	9	0	0	0	0	0	6	2	0	0	0	0	2	0	1	3	0	1	0	2	0	1	0	0	0	95	0	0	0
0	0	0	0	0	0	170	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	314	2	0	0	0	144	0	0	142	698	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	11	0	32	26	0	0	0	0	0	0	48	2	42	444	0	0	1	0	0	0	15	0	0	0	0	136	0	5	37	0	2	0	0	4	0	0	0	156
0	0	0	52	8	1	2	118	1	0	61	210	147	14	3	53	57	28	6	0	0	0	0	2	0	46	0	25	1	16	2	6	0	13	65	54	0	0	0	0
1	0	0	83	2	3	9	0	386	0	0	1	62	17	0	24	2	1	281	6	5	0	0	42	0	11	78	2	3	0	1	0	50	0	0	1	3	75	19	0
0	3	0	0	69	0	0	26	1	0	1	2	0	1	0	38	1	6	0	3	0	0	813	1	0	0	1	0	0	1	45	1	20	0	0	3	0	100	0	460
0	0	28	20	109	74	3	0	49	89	1	0	3	223	39	23	14	150	15	5	2	0	22	0	0	8	8	267	41	0	79	4	13	0	0	259	5	0	0	16
0	0	0	0	0	27	0	21	0	0	308	0	0	0	0	0	0	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1227	0	3	0
1	8	17	23	24	12	4	7	1	348	10	0	5	32	6	10	155	219	26	19	84	2	3	5	0	92	9	44	26	0	21	0	2	0	0	84	0	23	0	149
1	0	1	0	9	0	0	0	3	819	0	2	0	0	0	8	0	15	0	1	1	0	5	0	0	0	0	0	0	8	1	0	0	1	0	1	11	40	0	36
67	0	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	0	37	0	0	0	0	16	2	0	1	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90
0	0	0	0	0	6	0	1	0	56	27	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	94	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	48	0	0	19	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	8	15	1	0	0	1	0	5	0	14	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	3	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0
2	0	63	0	0	0	0	2	0	1	1	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
27	38	0	1	5	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0
0	6	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	11	0	0	0	0	2	2	0	0	0	3	0	0	0	0	0	0	0
0	0	0	0	0	0	3	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	6	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	2	0	0	1	0	4	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0	0	1	0	0	0	1	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	2	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	10	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
