029SS	116JS	129GP	46	215	300	023TD	077SF	193MR	152JF	179TH	115RW	HG113	043RB	063CG	149SD	HG237	282	843	895	2123	120NG	12	710	128TW	164JO	HG216	064DB	453	198LW
0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	38	0	0	9	18	0	0	0	0	4	0
0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	4	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	15	0	0	0	0	0	0	0	0	0	32	0	0	0
0	0	0	0	56	0	0	0	0	10	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	3	0	0	0
37	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
1	0	0	6	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	5	0	0	0
0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0
0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	7	0	0	0	0	0	1	0	0	0
0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	4	0	0	0	0	0
0	0	0	0	2	3	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0
11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	1	0	1
0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0
0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	8	0	0	1	0	1	0	0	0	0
0	0	0	0	2	1	0	0	0	0	17	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	2	0	0	0
0	0	4	0	1	0	0	0	0	0	0	0	3	0	0	0	8	0	0	0	0	11	1	9	0	0	1	0	0	0
0	0	0	8	0	0	0	0	0	0	0	4	3	0	0	0	5	0	0	0	0	0	18	0	0	0	0	0	0	0
0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	32	1	0	0	0	0	0	0
0	0	0	1	1	2	0	0	0	0	0	0	6	0	0	0	3	2	0	0	0	0	1	17	0	0	4	0	0	0
0	0	3	0	0	0	0	0	1	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0
0	0	0	2	3	0	0	2	1	0	4	0	0	0	0	0	0	1	2	5	0	1	2	3	1	0	0	0	7	2
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	9	0	0	1	2	0	0	0	0	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	4	0	0	0	0	0	0	0
0	0	0	0	30	3	2	0	0	0	0	3	0	0	0	0	2	1	0	0	0	0	0	16	1	0	1	0	0	0
0	0	0	12	5	4	1	0	0	0	0	0	0	0	1	1	0	7	0	4	0	1	5	17	0	0	0	0	1	0
0	0	24	0	9	3	0	0	3	11	0	0	0	0	0	0	0	6	0	0	0	2	0	1	0	0	0	0	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	41	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	56	0	0	0	0	0	0	8
0	1	0	9	0	2	1	0	1	0	2	1	0	0	5	0	3	8	1	13	0	0	2	4	0	0	0	1	3	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	2	0	0	0	0	0	0	0
0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	2	0	26	0
1	0	0	0	0	0	0	2	0	0	1	0	1	0	1	0	2	0	10	0	89	3	0	1	0	1	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	115	0	0	0
0	2	5	12	21	1	0	2	0	4	13	6	2	0	0	0	0	7	1	10	0	0	22	7	0	0	0	0	4	0
1	0	0	1	2	0	0	2	0	0	1	1	1	0	0	0	3	0	12	0	88	0	1	2	0	0	1	1	1	1
0	0	0	70	0	0	0	1	1	0	0	0	7	11	0	0	0	0	0	0	0	10	0	0	0	17	0	0	1	0
0	18	0	0	0	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	57	0	0	13	0
0	2	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	21	0	0	46	2	0	0	0	0	0	0	0	0	1	0	0	4	0	2	0	0	3	17	0	0	0	0	1	0
0	0	0	54	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	50	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	68	0	0	0
0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	63	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0
0	0	0	1	46	5	0	0	0	0	0	0	0	0	0	0	4	4	0	3	0	0	2	11	0	0	0	0	2	0
0	1	0	10	0	0	4	0	1	0	2	5	0	1	7	2	1	7	1	17	0	0	1	2	0	0	1	0	5	2
0	0	0	0	0	0	0	0	0	51	0	2	0	0	0	1	0	0	0	25	0	0	0	0	0	0	0	0	0	0
0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	3	0	0	5	0	0
0	0	0	0	38	7	1	0	0	0	0	0	0	0	1	0	0	4	0	1	0	0	2	4	0	0	0	0	0	0
0	2	1	9	0	7	1	0	0	0	7	15	1	0	0	0	0	10	0	1	0	1	3	1	0	0	0	0	0	7
0	1	0	0	2	0	0	0	0	0	3	0	0	0	2	0	0	0	0	23	0	0	1	5	0	12	0	1	5	1
0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	2	3	0	7	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	4	0	0	0	0	0
0	0	0	0	0	0	0	7	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	1	0	0	0
0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0
0	0	0	0	2	1	4	0	0	0	0	0	0	0	0	1	2	0	5	1	0	1	0	3	0	0	0	0	0	2
0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	5	7	0	0	0	0	0	0
0	0	0	0	0	0	12	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	3	0	0	0	0
0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	1
0	0	0	0	0	0	7	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0
2	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
0	3	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	2
0	0	0	0	11	1	0	0	0	0	0	0	8	0	0	0	15	2	0	0	0	12	0	0	3	0	7	0	16	0
0	0	0	0	0	0	0	0	10	0	3	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0	0	0	0	0	60	0	0	0	0	0	0	0	0	14	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	5	9	5	1	0	4	0	0	4	0	0	0	0	0	8	0	5	0	4	6	18	1	0	0	0	6	0
0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
0	0	0	42	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0
0	0	24	0	5	4	0	0	3	16	0	2	0	0	0	0	0	8	0	0	0	4	0	8	0	0	0	1	3	0
49	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
0	11	0	0	1	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0
0	0	2	7	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	7	5	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	8	0
0	6	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	2	5	0	0	0	6	8	0	2	0	6	0
0	0	0	0	12	0	3	6	0	0	0	0	0	0	2	0	0	5	0	1	0	3	1	3	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	7	0	0	0	17	0	0	2	0	5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0
0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	6	5	0	0	0	8	0	0	3	0	0	0	10	0
0	0	0	11	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	13	0	0	7	0	0	0	0	0	0	0
0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	1	0
0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0
0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	5	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	10	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	8	0	0	0	0	0	0	0	0	1	4	0	0	0	1	0	0	0	0	2	0	1	0	0	0
2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	1	0	0	0	3	0	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	19	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
0	0	0	0	0	1	0	10	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	1
0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	6	2	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	4	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	7	0	0
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	231	148	589	31	218	348	3	39	4	0	16	231	50	51	22	38	271	0	159	0	79	16	682	16	1	90	70	317	81
96	176	108	380	14	226	336	5	37	2	0	233	146	100	67	18	37	352	0	124	0	67	19	529	14	2	67	56	236	88
62	182	103	513	24	145	267	3	28	0	0	264	194	77	58	9	39	152	0	119	0	60	14	456	13	2	86	73	251	74
0	0	29	203	548	285	1	2	412	91	0	0	0	0	269	425	0	4	0	545	0	0	0	0	351	1	0	0	28	0
0	0	44	208	593	503	0	0	0	0	0	0	0	0	0	0	1	0	0	574	0	0	0	0	419	0	100	0	37	0
0	26	138	0	102	0	29	0	5	224	451	1	30	305	25	0	0	28	811	23	1	2	0	76	13	19	5	17	20	0
0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	1	0	3	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	4	0	0	0
0	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
0	0	0	5	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	4	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	1	0	1	0	0	0	7	0	0	0	0	0	0
0	0	0	56	0	0	0	2	6	0	0	0	2	11	0	0	0	0	0	0	0	4	0	0	0	5	0	0	3	0
17	4	6	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	5	13	21	0	0	0	0	1	0
0	2	5	13	7	0	0	2	0	2	10	10	0	0	0	0	2	6	0	13	0	0	14	1	1	0	1	0	2	0
3	15	0	0	39	1	0	0	0	0	0	1	0	0	3	0	2	2	0	2	0	0	3	5	0	0	0	0	0	0
1	3	1	7	0	1	4	0	0	0	3	2	2	0	10	0	2	12	3	13	0	0	0	3	0	0	0	0	6	4
0	5	0	11	1	0	1	1	2	0	5	0	2	0	10	2	2	5	3	14	0	0	4	5	0	0	0	0	5	4
1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	1	2	2	2	2	67	1	0	0	2	0	2	0	0	1
0	0	0	0	27	10	0	0	0	0	0	0	9	9	0	0	3	9	0	15	0	0	0	0	0	0	4	3	2	0
0	0	0	0	7	1	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	3	66	0
0	0	0	36	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0
0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	289	2	0	0	0	0	0	0	0	0	0	0
8	2	1	5	4	1	7	0	0	0	0	2	0	0	0	0	0	3	0	1	239	1	4	15	0	1	0	0	1	0
0	0	4	1	0	37	0	0	0	0	0	4	23	0	0	0	182	5	0	36	0	3	0	5	0	0	51	0	0	0
196	0	0	11	0	0	3	0	0	0	0	4	2	1	0	0	1	0	0	0	0	1	16	0	0	3	0	0	8	77
0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	10	0	0	0	30	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	284	0	1	0	0	0	0	0	0	0	18	0	0	0	24	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	1	0	0	0
0	0	6	0	0	57	0	0	0	0	0	3	9	0	0	0	154	6	0	36	0	4	0	7	3	0	29	0	0	0
0	0	1	14	0	2	16	0	3	0	0	6	0	0	2	0	0	12	0	1	0	0	0	73	5	129	0	0	0	0
0	1	0	0	10	17	0	0	0	0	0	0	0	10	0	1	31	29	0	85	0	0	0	0	0	0	10	3	98	0
0	0	0	0	0	0	0	0	0	44	0	26	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	15	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	7	0	0	1	3	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	3	0	0	0	0	0	0
0	0	0	0	0	0	1	5	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	1	0	11	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	1	0	0	1	0	0	1	3	1	0	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	3	0	0	5	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	9	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	5	0	2	0	0	24	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	21	0	0	0	29	0
2	0	5	0	1	0	0	18	0	0	6	0	34	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	7	0
0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	1	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	4	55	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	82	0	0	0	0	0	0	0	0	0	10	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
0	0	0	0	0	0	4	78	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0
0	0	15	0	21	24	0	0	1	9	1	0	0	0	0	0	0	4	0	0	0	1	0	8	2	0	0	0	4	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	3	0	0	2	11	0
0	0	4	0	2	0	1	0	0	1	2	0	0	0	0	0	0	0	17	0	0	0	0	0	1	3	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	6	3	1	6	0	0	2	7	0	0	2	0	1	0
0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
3	0	0	2	1	1	0	2	0	0	1	1	0	0	0	0	1	0	0	7	0	0	1	3	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	26	0	0	0	0	0	1	0	0	0	0	0	0
