Ro2020s021	Ro2020s035	Ro2020s001	Ro2020s003	Ro2020s022	Ro2020s028	Ro2020s012	Ro2020s002	Ro2020s008	Ro2020s026	Ro2020s024	Ro2020s037	Ro2020s016	Ro2020s004	Ro2020s019	Ro2020s029	Ro2020s031	Ro2020s027	Ro2020s009	Ro2020s039	Ro2020s010	Ro2020s030	Ro2020s013	Ro2020s020	Ro2020s007	Ro2020s017	Ro2020s014	Ro2020s023	Ro2020s015	Ro2020s033	Ro2020s025	Ro2020s038	Ro2020s011	Ro2020s018	Ro2020s006	Ro2020s005	Ro2020s036	Ro2020s032	Ro2020s034
0	0	0	2	0	0	0	0	5	0	0	0	0	3	0	3	0	0	0	0	0	1	0	0	2	0	1	0	2	0	0	0	5	0	0	0	0	0	0
0	0	0	0	2	0	3	0	4	0	0	0	0	0	0	0	0	0	6	0	11	0	5	0	0	3	2	0	6	0	0	2	7	0	0	2	0	0	0
2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
10	0	0	0	6	16	9	0	7	10	2	0	19	0	11	42	0	14	29	2	20	0	25	15	6	7	5	0	19	0	2	2	30	2	10	14	0	0	0
0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	1	4	0	1	0	0	3	9	0	0	0	0	0	0
4	0	0	0	0	5	0	0	2	3	3	0	14	0	5	0	0	5	8	14	3	0	4	6	0	2	2	0	3	0	0	24	8	10	2	3	0	0	0
0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	11	0	4	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	2	0	0	0	2	0	0	0	9	0	0	0	0	0	0	0
7	0	0	0	1	11	0	0	0	17	1	0	13	0	9	3	0	19	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	10	9	20	0	0	0
0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	5	0	2	0	0	0	0	0	0	1	2	0	0	0	0	4	0
0	0	13	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	42	25	4	12	161	6	116	9	7	3	13	27	24	15	201	29	219	83	163	253	214	10	89	106	54	9	139	332	4	141	215	7	17	6	3	252	3
0	0	0	0	0	2	0	0	0	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	2	4	0	0	0
3	0	0	3	0	11	21	0	43	3	0	0	6	0	11	3	0	15	44	2	38	0	45	3	42	18	16	0	16	0	4	3	42	19	2	4	0	0	3
0	0	0	0	0	0	3	0	2	2	0	0	0	0	0	0	0	2	5	5	2	3	6	0	5	3	2	0	1	0	0	2	3	0	0	0	0	0	0
0	0	2	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0
0	0	0	0	3	2	0	0	0	0	41	0	5	0	4	10	0	6	0	0	0	0	0	3	0	0	0	5	0	0	31	0	0	6	0	2	0	0	0
14	0	7	3	6	4	0	0	0	5	0	0	8	5	11	3	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	5	10	10	0	0	0
0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0
1	0	0	0	0	1	0	0	11	0	3	0	0	0	0	4	0	3	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0
3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0
0	0	0	0	9	17	0	0	0	6	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
146	0	18	4	19	0	0	4	0	0	226	0	3	0	8	83	0	8	0	0	0	0	0	143	3	0	0	10	0	0	147	0	0	0	5	4	2	6	0
0	0	2	0	0	0	5	0	8	0	0	0	0	0	0	7	0	0	5	0	7	3	6	0	6	2	4	0	6	0	0	10	8	7	0	0	0	0	0
0	0	17	0	0	0	0	2	3	5	0	0	0	9	0	0	0	0	6	0	5	0	0	0	2	3	0	0	2	3	0	0	3	0	0	0	0	0	0
10	0	57	4	0	5	0	14	0	0	0	0	3	9	5	10	9	0	2	0	0	12	0	6	0	0	0	1	2	8	0	0	0	0	0	0	0	4	0
0	0	0	0	2	0	4	0	0	0	0	0	2	0	0	0	0	0	2	0	3	0	3	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	39	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	27	0	0	0	0	4	16	0	4	2	2	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	18	0	0	0	0	0	0	2	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	2	0	1	4	0	0	0	0	0	1	0	0	0	0	3	0
0	0	0	10	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	4	0	0	3	0	0	0	0	3	0	0	2	3	0	0	0	5	2	3	0	0	0	0	2	2	0	0	0	6	0	2	0	0	0
0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	6	0	0
0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	2	4	0	0	7	5	3	5	0	0	3	0	0	12	3	0	0	0	0	0	0
0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	4	3	2	0	0	0	2	0	0	0	2	0	0	4	0	2	0	0	0	0	0
0	0	0	0	0	4	5	0	8	0	0	0	3	0	0	3	8	0	2	0	2	13	0	0	3	4	0	0	6	19	0	0	13	6	8	0	0	13	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	15	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0
0	0	0	0	0	2	4	0	5	3	0	0	3	0	0	0	1	2	8	6	4	8	5	0	4	3	0	0	4	5	0	8	9	2	0	0	0	5	0
0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0	0	0	0	0	1	0	0	0	2	0	0	0	0	3	4	0	0	0	3	11	0	10	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0
3	0	0	0	4	1	27	4	0	5	0	0	9	3	8	6	0	0	44	4	15	0	34	20	15	32	0	0	24	0	0	2	40	0	0	11	0	0	0
0	0	3	0	19	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	4
0	0	7	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	0	0	0	34	55	8	0	6	55	16	0	1	0	14	103	0	0	8	0	10	0	18	12	3	9	7	38	10	0	7	2	15	15	1	0	0	0	0
6	2	10	3	224	16	1	0	0	8	102	1	18	0	16	16	5	12	0	0	0	5	0	15	5	0	2	115	0	12	78	0	6	32	14	16	1	7	1
0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0
6	0	0	0	7	5	0	0	0	4	0	0	8	0	0	8	0	3	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	2	2	0	2	0	0
79	0	28	3	17	128	195	4	113	97	4	0	95	8	256	93	0	80	279	36	199	3	229	89	80	133	49	16	181	2	3	48	280	292	126	176	0	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	3	0	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	6	8	0
143	2	11	3	101	660	219	6	106	343	17	0	131	8	276	359	2	115	425	17	439	0	446	176	99	176	147	98	222	2	24	19	251	479	293	354	3	0	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	11	2	0	1	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0
0	0	5	0	0	2	0	0	2	4	0	2	1	0	2	0	5	3	4	0	0	6	0	0	1	0	2	5	0	4	0	0	0	0	3	2	0	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	0	4	1	5	2	4	7	0	0	0	5	0	0	1	5	0	0	0	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	10	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	9	0	2	0	0	11	2	0	0	0	0	0	0	8	0	1	3	0	0	0	0	5	0
0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	12	0	0	4	0	0	0	0	0	0	0	0
19	2	4	0	4	9	19	0	25	8	6	0	35	2	51	12	0	44	30	2	26	4	31	29	21	34	0	5	23	3	4	0	20	50	51	77	0	0	4
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	6	0	0	0	0	5	0	3	0	2	3	0	4	0	0	0	0	0	12	3	3	0	0	0	0	4	0	0	3	0	3	0	0	0
7	0	9	3	0	0	0	6	0	0	0	0	0	0	0	0	23	3	0	0	0	29	0	19	0	0	0	0	0	31	0	0	0	0	0	2	0	30	0
46	0	0	2	18	67	10	0	4	57	17	0	60	0	72	64	0	45	10	0	10	0	10	65	6	9	7	0	14	0	9	0	6	73	62	98	0	0	0
0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	4	0	1	0	5	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0
19	0	0	0	0	13	0	0	0	16	8	3	0	0	0	14	0	5	0	0	0	0	0	28	0	0	0	0	0	1	0	0	0	4	0	3	0	0	0
198	0	96	43	39	11	20	9	64	16	26	0	99	34	118	16	0	111	34	0	33	0	40	194	62	31	7	27	51	5	28	0	51	124	94	155	0	8	0
0	0	0	0	0	14	0	0	2	3	0	0	0	0	1	34	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10	2	4	0	0	0
0	0	2	0	0	0	3	0	14	0	0	0	0	0	0	0	4	1	12	6	5	1	9	0	1	6	4	0	11	1	0	24	6	0	0	0	0	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	3	0	2	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
0	0	0	3	0	0	33	0	2	0	0	0	2	0	0	0	0	2	23	3	33	6	34	0	0	31	0	0	13	3	0	0	40	0	0	0	0	0	0
0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	9	0	2	0	0	0	10	0	11	2	0	8	18	0	19	0	13	3	3	8	9	3	13	0	0	0	18	30	22	22	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	5	0	0	0	0	8	0	0	0	0	0	0	0	4	2
10	0	4	0	0	0	0	1	0	2	6	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	1	24	0	0	0	4	2	0	1	0
9	0	8	3	0	59	7	5	6	32	4	0	43	16	32	28	0	38	18	3	7	6	12	6	11	8	4	3	6	2	4	2	14	74	34	29	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	2	0	0	3	0	3	0	0	0	0	0
3	0	0	0	0	0	0	0	13	2	0	3	0	0	0	17	8	0	0	0	0	15	3	0	0	3	0	0	1	0	0	0	7	0	0	4	0	3	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
0	0	0	0	0	0	6	0	2	0	0	0	2	0	0	0	0	0	11	10	2	0	8	0	10	2	2	0	6	2	0	8	7	0	0	0	0	1	0
9	0	1	0	8	2	0	3	0	0	0	0	2	0	13	0	0	0	0	0	0	0	0	14	0	0	0	1	0	0	37	0	0	5	1	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0
0	0	0	0	6	2	0	0	0	8	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
5	0	5	0	0	0	7	0	14	0	0	0	0	7	3	7	3	3	9	4	10	9	16	2	2	4	3	0	10	10	0	2	6	10	0	2	0	12	0
23	0	2	3	7	2	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	3	4	0	2	0	0	0	0	5	0	2	3	10	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0
6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	17	0	6	5	5	0	0	2	0	14	0	0	1	12	0	0	0	9	0	0	9	0	0	0	0	4	0	8	0	0	0	0	0	0
9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	2	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0
0	0	3	0	0	0	0	0	0	2	0	0	0	4	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	2	7	0	0	0
1	0	3	0	2	0	0	0	5	0	0	0	16	0	11	0	0	11	8	0	1	0	4	13	2	5	0	0	4	0	0	0	1	4	5	8	0	0	0
0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	4	0	2	0	4	0	2	6	1	0	3	0	0	0	3	0	0	0	0	0	0
7	0	10	0	4	0	0	0	0	0	9	0	0	4	27	0	0	11	0	0	0	0	0	10	0	0	0	7	0	0	9	0	0	0	0	1	1	0	0
47	2	73	20	13	24	10	14	19	16	0	0	33	2	27	49	3	32	15	0	16	12	14	70	11	12	2	4	19	20	4	0	26	12	37	42	0	17	12
0	0	2	0	0	0	2	0	2	0	0	0	0	4	5	0	0	2	2	0	3	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	4	3	0	0	2	0	0	0	0	0	0	3	0	0	2	0	9	6	7	8	9	2	4	4	0	0	5	3	0	19	6	0	0	0	0	2	0
0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0	0	0	0	13	10	0	0	5	3	0	0	0	0	3	4	0	0	9	9	6	0	5	0	0	3	2	8	4	0	0	30	3	14	0	0	0	0	0
2	0	9	5	0	0	0	0	0	0	3	0	0	3	0	0	2	0	2	0	0	4	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	3	0
34	0	15	0	17	0	0	0	0	0	11	0	4	0	5	0	0	0	0	0	0	0	0	73	0	0	0	13	0	4	8	0	0	3	0	3	0	0	2
0	0	9	4	0	0	0	3	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	8	0	5	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	4	0
2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0
17	0	2	0	0	0	5	0	17	0	0	0	3	0	8	4	0	5	4	0	7	0	3	15	7	4	3	0	5	0	0	0	11	0	5	5	0	0	0
0	0	0	0	0	0	0	0	0	0	4	0	4	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	61	0	2	0	0	2	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	57	0	0	1	0	2	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	2	2	0	5	0	0	3	0	0	3	0	0	4	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
7	0	40	44	24	18	113	12	86	0	10	0	71	52	136	30	14	84	169	30	131	46	218	8	65	126	43	4	111	69	21	40	162	160	67	105	5	40	0
0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	5	0	3	0	3	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0
0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0
2	0	9	2	18	9	3	7	2	5	14	3	5	5	6	14	5	2	4	0	3	14	4	3	1	5	3	9	2	17	11	3	5	5	3	8	2	4	0
0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	2	0	2	5	0	7	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0
8	0	8	2	14	12	5	2	4	0	0	0	16	3	8	0	0	14	3	0	7	0	11	5	4	0	2	0	3	3	2	0	5	10	5	6	0	0	2
17	0	0	0	2	15	0	0	0	6	0	0	0	0	6	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	3	0	5	1	0	0	0
4	0	0	0	4	0	0	0	0	0	4	0	2	0	2	9	0	5	0	0	0	0	0	9	0	0	0	8	0	0	9	0	0	5	3	2	0	0	0
0	0	0	0	2	3	0	0	0	2	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	4	0	0	0	0	0
6	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0	0	0	0	15	0	0	0	0	0	3	0	4	0	19	4	0	14	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	24	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
16	0	23	3	10	18	3	6	4	6	0	0	124	16	21	26	0	115	5	0	9	0	8	16	8	1	2	4	7	0	2	0	4	61	55	75	0	0	0
2	25	3	0	9	24	0	0	0	12	10	0	0	0	4	8	31	3	0	0	0	32	0	4	0	0	0	17	0	6	6	0	0	3	2	9	0	2	24
7	0	4	0	3	43	2	0	4	32	0	0	0	2	8	8	0	0	6	0	2	0	0	7	3	0	0	2	4	0	0	0	0	0	0	2	0	0	0
4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0	0	2	7	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	0	0	0	0	0	0	0	3	0	28	0	5	0	10	0	0	8	0	0	3	0	0	28	0	0	0	0	0	0	24	0	0	19	2	5	0	0	0
0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0
0	0	0	0	0	0	3	0	4	3	0	0	0	0	0	0	0	0	7	0	2	0	4	0	5	2	0	0	0	3	0	3	3	0	0	0	0	0	0
0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	10	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	15	0	0	2	0	0	3	0	0	0	0	0	12	1	16	0	27	0	0	19	7	0	13	0	3	0	6	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	12	0	0	0	0	5	0	0	0	0	2	0	0	15	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
40	0	7	4	603	65	2	5	0	45	173	3	23	7	23	59	2	19	8	0	3	0	8	31	2	4	0	270	6	20	184	0	0	44	7	18	1	11	4
3	0	2	0	2	0	0	0	3	0	0	0	0	0	3	0	0	0	4	0	0	0	2	0	0	0	0	0	2	0	0	0	2	3	4	6	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	243	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	50	0
1	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	2	1	0	3	0	1	0	2	2	0	0	1	0	0	0	0	0	0	4	0	0	0
0	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	10	6	8	0	0	0
21	0	10	3	20	23	0	6	0	3	0	0	19	8	21	18	0	5	3	0	4	0	6	33	2	4	5	4	3	0	3	0	5	32	13	22	0	0	0
0	0	6	1	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	5	0	2	0	0	0
2	0	0	0	146	33	0	0	2	28	7	0	0	0	1	15	0	0	3	0	0	0	0	0	1	0	0	100	0	0	0	3	0	0	0	0	0	0	0
7	0	0	0	0	24	0	0	0	6	0	0	6	0	0	10	0	1	0	0	0	0	0	25	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	5	0	0	2	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0
0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
10	5	27	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	0	0	0	7	0	0	6	0	0	7	3	0	2	0	8
0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	2	4	0	2	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	5	3	8	3	0	0	0	0	0	2	0	0	2	0	8	0	10	0	8	7	2	0	8	0	0	2	1	0	0	0	0	0	0
5	0	0	0	0	4	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
4	0	0	0	5	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0
8	0	0	0	0	4	0	0	0	0	0	0	2	0	0	15	0	4	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	0	28	13	35	41	30	9	11	18	4	0	65	14	113	18	0	56	34	0	29	0	23	67	0	30	8	17	24	0	17	3	55	83	91	111	0	0	2
