199A	132A	026A	102A	184A	165A	074A	031A	150A	003A	151A	012A	127A	008A	030A	009A	131A	027A	139A	041A	156A	025A	142A	106A
0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	2	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	2
0	4	0	0	0	0	0	2	2	0	0	7	0	0	2	0	0	0	6	0	8	0	0	0
0	2	0	0	0	0	0	2	4	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0
0	0	0	9	0	0	0	0	2	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
0	0	0	0	0	0	15	0	0	0	0	4	0	38	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	12	0	0	0	6	0	0	0	8	0	0	2	0	0	0	0
0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	12	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	2
0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	20	0	0	0	0	7	0	0	0	0	4	0	0	0	26	0	0	2	0	0	0	0	0
0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	3	0	0	0	4	0	0	0	0	0	2	0	6	0	2	2	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	6	0	0	8	0	0	0	0	4	0	4	0	13	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	6	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
0	0	0	0	0	0	0	2	2	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	14
0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10
1	0	0	0	3	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	5	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	2	8	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	10	0	0	0	0	2	0
0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	36	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0
0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	4	0	2	0	0	0
0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
0	31	0	0	0	0	0	0	0	0	0	0	2	114	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	84	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	3	1	0	0	0	2	0	0	0	0	12	0	66	2	0	0	0	2	0
1	0	0	0	2	0	0	2	6	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0
1	5	0	0	0	0	0	0	0	0	0	4	0	13	0	6	0	0	8	2	0	0	0	0
0	11	0	0	0	0	0	35	0	0	0	36	4	0	8	0	0	0	42	0	4	0	0	0
3	0	0	2	0	0	19	8	8	0	4	24	0	6	6	0	0	0	4	22	1	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
4	0	0	2	0	0	19	8	4	0	0	11	2	0	2	0	0	0	0	10	0	0	0	0
0	0	0	0	2	39	1	0	0	22	0	0	0	0	0	0	0	6	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	2	2	0	0	0	0	0	0	0
4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6
0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	4	0	2	0	2	0	0	0
0	0	0	0	0	0	7	0	0	0	0	4	0	24	4	0	8	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
0	0	0	8	0	0	0	4	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0
1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
0	11	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	2	4	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	6	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
0	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	4	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	4	0	0	0	2	0	0	0	0	0	0	2	0	6	0	0	0
2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	11	0	0	0	0
0	0	0	0	0	0	0	4	4	0	0	0	2	0	0	0	2	0	4	0	7	2	0	0
0	0	0	0	0	0	1	0	0	0	0	2	0	0	14	0	0	0	2	0	0	0	0	10
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	3	0	0	0	0	1	8	2	0	0	0	10	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0
0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	2	0	4	0	0	0
0	10	0	0	0	0	3	2	4	0	0	0	6	0	1	0	0	0	6	2	0	1	0	0
1	0	0	0	0	0	0	0	0	0	0	2	2	6	0	0	0	0	2	0	0	0	0	0
0	7	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	0
0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	4	0	2	2	6	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	2	0	0	0
0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0
0	1	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0	6	6	0	0	0	0	0	0	6	0	0	0	0	0	2	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	1	1	0	0
0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20	0
0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	2	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
0	48	0	0	5	0	0	0	0	0	0	0	4	169	0	4	0	0	0	0	0	0	0	2
0	0	0	4	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	2	0	16	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	6	0	0	0	0	0	4	108	2	0	0	4	0	0	2	42	2	0	0	0	10	0
0	0	42	0	0	1	0	0	0	10	0	0	0	0	0	0	0	8	0	0	0	0	6	0
1	12	0	0	0	0	9	22	6	0	0	2	20	0	2	0	8	0	16	0	0	9	0	0
0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	6	0	2	2	0	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	56	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0
0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	3	0	10	0	0	0	0	0	26	0	0	0	0	0	0	0	0	62
0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	0	0	2	22	0	0	0	0	0	0	0	20	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	8	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	6
0	0	0	0	0	0	0	0	2	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
0	0	4	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
0	13	0	0	0	0	0	0	6	0	0	2	0	0	0	0	2	0	4	0	0	0	0	0
1	0	0	0	1	0	0	10	12	0	0	14	6	0	2	4	8	0	18	0	5	7	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	7	0	0	0	0
1	2	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	4	0	2	0	0	0
0	36	0	2	1	0	0	38	236	0	2	105	18	126	20	76	46	0	108	26	67	1	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	40	0	0	0	0	0	0	0	2
0	0	6	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	34	4	0	0	0	10	0	95	4	2	20	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	4	0	0	11	0	0	0	0
1	6	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	2	0	0	6	0	12	0	0	0	4	0	16	0	0	0	0	0
0	0	0	0	0	0	0	4	0	0	0	4	0	0	2	0	0	0	8	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	4	0	0	2	0	0	0	0	0
0	14	0	34	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	9	0	0	0	0
0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0
0	0	0	0	0	0	3	4	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	24	0	0	0	0	0	0	0	2
0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	5	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	4	0	0	0	2	0	10	0	0	0	0	0	0	0	0	18
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	6	2	0	2	0	0	0	2	0	0	0	0	0
0	0	6	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0	0	0	8	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0
0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	4
0	1	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	14	0	2	0	0	0
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	10	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	0	0	2	0	0	2	4	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	4	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	6	0	0	0	110	0	0	2	10	0	17	38	60	0	0	15	2	24	0	0
0	0	0	0	0	0	0	53	148	0	0	13	6	0	10	2	62	0	34	0	77	0	0	0
5	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
3	0	0	0	6	0	0	10	0	0	0	0	0	0	2	0	0	0	12	2	6	0	0	0
0	16	0	0	0	0	96	0	124	0	0	0	0	0	311	0	0	0	10	0	0	0	0	652
15	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	21	0	0
63	0	0	2	5	0	0	2	6	0	0	4	0	0	0	0	0	0	2	8	0	5	0	0
0	0	10	2	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	6	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	8	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0
0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	16	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0
0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0
0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	10	0	0	0	0	0
0	0	0	0	0	0	2	6	4	0	0	2	0	0	0	0	0	0	8	0	0	2	0	0
0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	6
0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	4	0	0	0	0	10
0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0
0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
2	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	2	3	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10
0	0	0	0	0	0	0	0	4	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	2	0	2	0	0	0
0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	6	0	0	0	2	0	0	2	0	0	4	0	0	0	0	0	6	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	24	0	0	0	0	0	0	0	0
1	0	0	0	5	0	0	0	8	0	0	0	4	0	2	2	12	0	0	0	0	7	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	18	0	0	0	0	20
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	12	0	0	2	0	3	0	0
0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	45	0	0	0	1	0	0	4	0	0	2	0	2	2	0	0	4	0	1	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5	18	0	0	0	2	0	0	0	10	0	4	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	8	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	24	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	2	0	0	0	0
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	2	0	0	0	2	0	0	2	0	0	0	6	0	0	0	0	0
0	0	0	2	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	2	0	0	0
1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4
0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	2	0	1	0	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	1	0	0
0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	4	2	0	0	0	0	0	4	0	0	0	0	0
0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
0	1	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	6	0	2	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
0	0	0	5	0	0	0	0	0	0	0	0	24	0	0	0	2	0	0	0	0	0	0	2
0	2	0	0	5	0	0	0	0	0	0	2	2	0	0	0	4	0	0	0	0	0	0	2
1	3	0	0	0	0	0	6	2	0	0	4	0	0	2	0	2	0	2	0	0	0	0	0
0	0	0	0	0	0	25	0	0	0	0	0	0	43	6	0	26	0	0	0	0	0	0	0
4	0	0	0	3	0	0	8	0	0	0	2	0	0	0	0	10	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	6	46	0	0	0	2	0	0	0	28	2	0	2	0	0	0
1	0	0	23	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	10	1	1	0	0
0	22	0	0	0	0	8	24	12	0	0	4	22	0	0	0	12	0	6	0	4	4	0	0
0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	26	0	0	0	0	0	0	0	8	0	0	0	0	0	0	4	7	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	19	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	2	4	0	0	4	0	0	0	0	0	0	2	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	16	0	0	0	2	0	0	0	0	0
0	8	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	4	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
0	0	0	0	0	0	0	8	2	0	0	2	0	0	0	0	0	0	4	0	13	0	0	0
0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
0	4	0	0	0	0	15	0	24	0	0	0	0	0	55	0	0	0	2	0	0	0	0	78
0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
